10.097683	-2
10.117956	0
10.138229	-3
10.158502	1
10.178775	5
10.199048	0
10.219321	-4
10.239594	-2
10.259867	-2
10.28014	1
10.300413	-4
10.320686	5
10.340959	10
10.361232	7
10.381505	4
10.401778	-4
10.422051	-7
10.442324	2
10.462597	16
10.48287	13
10.503143	3
10.523416	-10
10.543689	-1
10.563962	-8
10.584235	-11
10.604508	2
10.624781	1
10.645054	-5
10.665327	2
10.6856	-6
10.705873	-8
10.726146	0
10.746419	2
10.766692	2
10.786965	-1
10.807238	-2
10.827511	-8
10.847784	2
10.868057	1
10.88833	-3
10.908603	-10
10.928876	-8
10.949149	-2
10.969422	0
10.989695	-18
11.009968	-1
11.030241	-9
11.050514	-1
11.070787	4
11.09106	-7
11.111333	-1
11.131606	-4
11.151879	6
11.172152	2
11.192425	5
11.212698	13
11.232971	-4
11.253244	10
11.273517	3
11.29379	12
11.314063	17
11.334336	4
11.354609	12
11.374882	17
11.395155	7
11.415428	12
11.435701	5
11.455974	8
11.476247	4
11.49652	7
11.516793	19
11.537066	19
11.557339	13
11.577612	11
11.597885	13
11.618158	0
11.638431	-6
11.658704	-3
11.678977	-10
11.69925	-9
11.719523	-8
11.739796	-12
11.760069	-7
11.780342	-7
11.800615	-10
11.820888	-14
11.841161	-16
11.861434	-20
11.881707	-4
11.90198	-4
11.922253	-14
11.942526	-4
11.962799	-19
11.983072	-19
12.003345	7
12.023618	0
12.043891	0
12.064164	-7
12.084437	-14
12.10471	-5
12.124983	2
12.145256	-2
12.165529	-3
12.185802	-5
12.206075	-1
12.226348	-2
12.246621	-3
12.266894	-2
12.287167	6
12.30744	0
12.327713	-4
12.347986	-7
12.368259	10
12.388532	8
12.408805	-11
12.429078	-7
12.449351	3
12.469624	0
12.489897	3
12.51017	-7
12.530443	-3
12.550716	-3
12.570989	2
12.591262	1
12.611535	10
12.631808	-3
12.652081	-1
12.672354	2
12.692627	7
12.7129	-8
12.733173	2
12.753446	2
12.773719	2
12.793992	0
12.814265	0
12.834538	-8
12.854811	3
12.875084	-2
12.895357	7
12.91563	-1
12.935903	10
12.956176	3
12.976449	-7
12.996722	2
13.016995	11
13.037268	0
13.057541	-10
13.077814	3
13.098087	-6
13.11836	0
13.138633	-13
13.158906	-2
13.179179	6
13.199452	-1
13.219725	5
13.239998	-5
13.260271	3
13.280544	3
13.300817	-3
13.32109	-11
13.341363	9
13.361636	8
13.381909	2
13.402182	2
13.422455	0
13.442728	0
13.463001	-13
13.483274	2
13.503547	1
13.52382	-8
13.544093	8
13.564366	-4
13.584639	-1
13.604912	-6
13.625185	-2
13.645458	-1
13.665731	-4
13.686004	4
13.706277	3
13.72655	7
13.746823	-6
13.767096	-5
13.787369	0
13.807642	4
13.827915	-6
13.848188	-17
13.868461	-1
13.888734	1
13.909007	-4
13.92928	-13
13.949553	8
13.969826	-11
13.990099	-5
14.010372	6
14.030645	9
14.050918	-6
14.071191	9
14.091464	-2
14.111737	10
14.13201	-3
14.152283	7
14.172556	-6
14.192829	-1
14.213102	5
14.233375	14
14.253648	3
14.273921	-11
14.294194	-4
14.314467	0
14.33474	8
14.355013	-2
14.375286	3
14.395559	4
14.415832	-7
14.436105	7
14.456378	-4
14.476651	1
14.496924	-4
14.517197	-4
14.53747	-2
14.557743	-2
14.578016	-4
14.598289	-10
14.618562	-16
14.638835	-10
14.659108	1
14.679381	2
14.699654	-5
14.719927	4
14.7402	-5
14.760473	6
14.780746	2
14.801019	-3
14.821292	5
14.841565	-2
14.861838	-3
14.882111	11
14.902384	-4
14.922657	10
14.94293	-9
14.963203	-5
14.983476	-9
15.003749	-1
15.024022	3
15.044295	-13
15.064568	1
15.084841	5
15.105114	-1
15.125387	-4
15.14566	7
15.165933	-7
15.186206	-5
15.206479	2
15.226752	4
15.247025	4
15.267298	3
15.287571	8
15.307844	4
15.328117	3
15.34839	-4
15.368663	-5
15.388936	-1
15.409209	6
15.429482	-4
15.449755	-3
15.470028	6
15.490301	0
15.510574	0
15.530847	1
15.55112	-1
15.571393	2
15.591666	-4
15.611939	6
15.632212	5
15.652485	1
15.672758	-3
15.693031	2
15.713304	-3
15.733577	-2
15.75385	7
15.774123	9
15.794396	-5
15.814669	2
15.834942	-2
15.855215	-1
15.875488	7
15.895761	-9
15.916034	-6
15.936307	-5
15.95658	-1
15.976853	-5
15.997126	10
16.017399	-2
16.037672	-5
16.057945	-4
16.078218	0
16.098491	7
16.118764	12
16.139037	18
16.15931	2
16.179583	0
16.199856	2
16.220129	9
16.240402	-2
16.260675	3
16.280948	6
16.301221	-9
16.321494	5
16.341767	-7
16.36204	5
16.382313	-10
16.402586	-11
16.422859	-1
16.443132	9
16.463405	-6
16.483678	0
16.503951	4
16.524224	-4
16.544497	-6
16.56477	-1
16.585043	-4
16.605316	-5
16.625589	1
16.645862	12
16.666135	4
16.686408	-2
16.706681	5
16.726954	-7
