0	3
0.2	2
0.4	13
0.6	15
0.8	8
1	9
1.2	3
1.4	15
1.6	7
1.8	1
2	2
2.2	5
2.4	0
2.6	10
2.8	11
3	0
3.2	9
3.4	16
3.6	19
3.8	12
4	16
4.2	1
4.4	7
4.6	0
4.8	6
5	5
5.2	1
5.4	18
5.6	1
5.8	17
6	11
6.2	1
6.4	15
6.6	1
6.8	11
7	23
7.2	8
7.4	23
7.6	10
7.8	12
8	6
8.2	13
8.4	2
8.6	13
8.8	14
9	7
9.2	14
9.4	0
9.6	12
9.8	16
10	5
10.2	16
10.4	1
10.6	16
10.8	10
11	7
11.2	21
11.4	9
11.6	11
11.8	12
12	19
12.2	6
12.4	23
12.6	11
12.8	20
13	16
13.2	22
13.4	20
13.6	5
13.8	16
14	2
14.2	19
14.4	1
14.6	15
14.8	14
15	16
15.2	20
15.4	20
15.6	18
15.8	12
16	7
16.2	13
16.4	14
16.6	14
16.8	15
17	7
17.2	16
17.4	11
17.6	21
17.8	19
18	25
18.2	15
18.4	32
18.6	8
18.8	25
19	19
19.2	26
19.4	19
19.6	9
19.8	29
20	11
20.2	18
20.4	24
20.6	29
20.8	10
21	14
21.2	23
21.4	11
21.6	24
21.8	17
22	22
22.2	11
22.4	13
22.6	15
22.8	18
23	15
23.2	27
23.4	16
23.6	29
23.8	16
24	9
24.2	14
24.4	18
24.6	28
24.8	17
25	23
25.2	17
25.4	13
25.6	21
25.8	29
26	31
26.2	26
26.4	24
26.6	22
26.8	10
27	23
27.2	13
27.4	21
27.6	21
27.8	17
28	22
28.2	15
28.4	12
28.6	35
28.8	16
29	24
29.2	18
29.4	27
29.6	23
29.8	11
30	16
30.2	24
30.4	25
30.6	30
30.8	19
31	21
31.2	21
31.4	25
31.6	31
31.8	27
32	24
32.2	13
32.4	21
32.6	9
32.8	24
33	17
33.2	19
33.4	17
33.6	24
33.8	8
34	22
34.2	23
34.4	22
34.6	25
34.8	23
35	25
35.2	27
35.4	18
35.6	29
35.8	28
36	33
36.2	12
36.4	25
36.6	24
36.8	29
37	32
37.2	20
37.4	27
37.6	31
37.8	21
38	33
38.2	20
38.4	35
38.6	21
38.8	31
39	39
39.2	30
39.4	23
39.6	33
39.8	19
40	26
40.2	31
40.4	21
40.6	18
40.8	26
41	34
41.2	16
41.4	28
41.6	24
41.8	26
42	39
42.2	26
42.4	32
42.6	27
42.8	26
43	23
43.2	30
43.4	23
43.6	40
43.8	31
44	35
44.2	27
44.4	29
44.6	36
44.8	40
45	32
45.2	28
45.4	23
45.6	22
45.8	43
46	46
46.2	26
46.4	40
46.6	33
46.8	40
47	43
47.2	38
47.4	40
47.6	29
47.8	41
48	34
48.2	42
48.4	40
48.6	34
48.8	27
