10.097683	-13
10.117956	-9
10.138229	14
10.158502	23
10.178775	-20
10.199048	31
10.219321	-30
10.239594	2
10.259867	1
10.28014	-25
10.300413	-35
10.320686	7
10.340959	-4
10.361232	-5
10.381505	1
10.401778	-40
10.422051	-9
10.442324	25
10.462597	37
10.48287	26
10.503143	2
10.523416	-28
10.543689	-34
10.563962	-41
10.584235	-22
10.604508	-7
10.624781	-5
10.645054	10
10.665327	-20
10.6856	34
10.705873	17
10.726146	-24
10.746419	12
10.766692	-19
10.786965	21
10.807238	33
10.827511	-23
10.847784	30
10.868057	25
10.88833	11
10.908603	-20
10.928876	-14
10.949149	-21
10.969422	-7
10.989695	22
11.009968	-22
11.030241	34
11.050514	-21
11.070787	4
11.09106	0
11.111333	-51
11.131606	11
11.151879	-31
11.172152	-9
11.192425	-12
11.212698	-35
11.232971	13
11.253244	7
11.273517	-7
11.29379	-18
11.314063	13
11.334336	3
11.354609	20
11.374882	-13
11.395155	24
11.415428	-16
11.435701	30
11.455974	23
11.476247	-11
11.49652	-6
11.516793	-24
11.537066	29
11.557339	-25
11.577612	-21
11.597885	4
11.618158	16
11.638431	26
11.658704	5
11.678977	-14
11.69925	-11
11.719523	-18
11.739796	-13
11.760069	10
11.780342	-10
11.800615	0
11.820888	-12
11.841161	2
11.861434	-37
11.881707	25
11.90198	-7
11.922253	31
11.942526	-42
11.962799	49
11.983072	-18
12.003345	13
12.023618	5
12.043891	41
12.064164	15
12.084437	1
12.10471	26
12.124983	-29
12.145256	-18
12.165529	13
12.185802	40
12.206075	-6
12.226348	21
12.246621	21
12.266894	-45
12.287167	29
12.30744	16
12.327713	3
12.347986	-25
12.368259	11
12.388532	0
12.408805	-37
12.429078	-22
12.449351	27
12.469624	21
12.489897	34
12.51017	-44
12.530443	-38
12.550716	-10
12.570989	17
12.591262	27
12.611535	-35
12.631808	26
12.652081	-48
12.672354	-4
12.692627	46
12.7129	14
12.733173	45
12.753446	10
12.773719	39
12.793992	11
12.814265	-14
12.834538	-8
12.854811	-36
12.875084	14
12.895357	-10
12.91563	-43
12.935903	1
12.956176	-14
12.976449	-35
12.996722	52
13.016995	-30
13.037268	-3
13.057541	13
13.077814	34
13.098087	-32
13.11836	-16
13.138633	4
13.158906	15
13.179179	10
13.199452	11
13.219725	9
13.239998	-15
13.260271	-22
13.280544	3
13.300817	23
13.32109	-3
13.341363	32
13.361636	-30
13.381909	-28
13.402182	-63
13.422455	3
13.442728	-28
13.463001	-8
13.483274	-11
13.503547	-14
13.52382	-59
13.544093	-18
13.564366	18
13.584639	12
13.604912	-27
13.625185	-38
13.645458	42
13.665731	16
13.686004	-5
13.706277	-13
13.72655	-15
13.746823	11
13.767096	-29
13.787369	31
13.807642	-23
13.827915	3
13.848188	30
13.868461	-16
13.888734	-30
13.909007	6
13.92928	10
13.949553	3
13.969826	-9
13.990099	8
14.010372	-3
14.030645	-17
14.050918	44
14.071191	-20
14.091464	-27
14.111737	25
14.13201	-2
14.152283	-13
14.172556	22
14.192829	-9
14.213102	-13
14.233375	10
14.253648	21
14.273921	-18
14.294194	-5
14.314467	-7
14.33474	0
14.355013	32
14.375286	-7
14.395559	-16
14.415832	-4
14.436105	-16
14.456378	-1
14.476651	13
14.496924	-7
14.517197	29
14.53747	-10
14.557743	6
14.578016	6
14.598289	23
14.618562	3
14.638835	21
14.659108	-18
14.679381	0
14.699654	-20
14.719927	-48
14.7402	35
14.760473	38
14.780746	-21
14.801019	13
14.821292	36
14.841565	9
14.861838	39
14.882111	6
14.902384	17
14.922657	25
14.94293	29
14.963203	22
14.983476	35
15.003749	45
15.024022	12
15.044295	-18
15.064568	-44
15.084841	19
15.105114	-9
15.125387	3
15.14566	-11
15.165933	16
15.186206	-7
15.206479	8
15.226752	11
15.247025	-33
15.267298	-19
15.287571	20
15.307844	-30
15.328117	-20
15.34839	-9
15.368663	17
15.388936	-2
15.409209	-2
15.429482	-25
15.449755	51
15.470028	-6
15.490301	23
15.510574	54
15.530847	11
15.55112	-13
15.571393	-33
15.591666	-33
15.611939	2
15.632212	-22
15.652485	7
15.672758	20
15.693031	-56
15.713304	30
15.733577	-27
15.75385	5
15.774123	37
15.794396	-26
15.814669	-23
