10.097683	-5
10.117956	0
10.138229	-14
10.158502	64
10.178775	9
10.199048	-25
10.219321	4
10.239594	-19
10.259867	-26
10.28014	16
10.300413	19
10.320686	-23
10.340959	-23
10.361232	-23
10.381505	-14
10.401778	-29
10.422051	16
10.442324	90
10.462597	40
10.48287	43
10.503143	-19
10.523416	-19
10.543689	-14
10.563962	41
10.584235	-37
10.604508	43
10.624781	41
10.645054	-26
10.665327	28
10.6856	-28
10.705873	-6
10.726146	-32
10.746419	-11
10.766692	30
10.786965	13
10.807238	-45
10.827511	29
10.847784	-7
10.868057	-36
10.88833	-9
10.908603	-4
10.928876	-17
10.949149	20
10.969422	35
10.989695	-4
11.009968	-2
11.030241	-46
11.050514	-7
11.070787	3
11.09106	-6
11.111333	-39
11.131606	-15
11.151879	-14
11.172152	-36
11.192425	-25
11.212698	-20
11.232971	-76
11.253244	3
11.273517	15
11.29379	-39
11.314063	-41
11.334336	34
11.354609	38
11.374882	21
11.395155	-28
11.415428	-22
11.435701	19
11.455974	10
11.476247	-26
11.49652	-32
11.516793	32
11.537066	22
11.557339	-5
11.577612	14
11.597885	33
11.618158	-32
11.638431	-72
11.658704	25
11.678977	45
11.69925	10
11.719523	-7
11.739796	-39
11.760069	-8
11.780342	-21
11.800615	-27
11.820888	-34
11.841161	-1
11.861434	-26
11.881707	33
11.90198	40
11.922253	-53
11.942526	-52
11.962799	16
11.983072	-9
12.003345	-9
12.023618	-47
12.043891	-20
12.064164	-5
12.084437	58
12.10471	-15
12.124983	21
12.145256	9
12.165529	-16
12.185802	50
12.206075	44
12.226348	-42
12.246621	12
12.266894	14
12.287167	-17
12.30744	35
12.327713	57
12.347986	20
12.368259	-45
12.388532	4
12.408805	-13
12.429078	-5
12.449351	50
12.469624	-2
12.489897	48
12.51017	6
12.530443	-29
12.550716	-39
12.570989	42
12.591262	26
12.611535	52
12.631808	-29
12.652081	19
12.672354	36
12.692627	7
12.7129	4
12.733173	-22
12.753446	18
12.773719	69
12.793992	-40
12.814265	55
12.834538	80
12.854811	-7
12.875084	29
12.895357	-22
12.91563	16
12.935903	18
12.956176	-27
12.976449	43
12.996722	27
